Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
3.682122, -0.1234131, 5.044571,-12.79247,-10.40558
3.693167, 0.3371429, 5.0923,-12.73957,-10.40436
3.704117, 0.3370209, 5.092255,-12.74011,-10.40516
3.715444, 0.3370667, 5.092377,-12.73603,-10.40117
3.726499, 0.3369141, 5.092285,-12.74699,-10.41152
3.737557, 0.3369446, 5.092285,-12.73925,-10.40439
3.748803, 0.3369446, 5.092407,-12.73276,-10.3983
3.759682, 0.3368988, 5.092255,-12.73625,-10.40203
3.770911, 0.3369446, 5.092255,-12.73687,-10.40289
3.782077, 0.3367767, 5.0923,-12.73648,-10.40238
3.792971, 0.3371582, 5.09227,-12.73434,-10.39959
3.804207, 0.4936371, 5.034607,-12.65902,-10.46467
3.815359, 0.4936218, 5.034668,-12.6471,-10.45314
3.826349, 0.4937134, 5.034515,-12.65189,-10.45745
3.837465, 0.4937592, 5.034515,-12.64743,-10.453
3.848751, 0.4936676, 5.034561,-12.65802,-10.46343
3.859614, 0.493866, 5.034515,-12.65053,-10.45597
3.870816, 0.4937744, 5.034485,-12.65371,-10.45934
3.882029, 0.493866, 5.034607,-12.65065,-10.4568
3.893105, 0.4937286, 5.034576,-12.65459,-10.46042
3.904029, 0.4937897, 5.034592,-12.66696,-10.47201
3.915356, 0.2279053, 5.062393,-12.74848,-10.42511
3.926407, 0.2279358, 5.062302,-12.74622,-10.42231
3.937297, 0.2279663, 5.062302,-12.74826,-10.42457
3.948756, 0.2280273, 5.062408,-12.74641,-10.42239
3.959655, 0.2278595, 5.062363,-12.75611,-10.43197
3.971057, 0.227829, 5.062363,-12.74247,-10.41899
3.981906, 0.2278748, 5.062469,-12.74282,-10.41881
3.993053, 0.2281036, 5.062347,-12.74287,-10.41899
4.004138, 0.2282104, 5.062363,-12.74443,-10.42004
4.015381, 0.4340668, 5.121597,-12.73218,-10.5034
4.026234, 0.4342346, 5.121475,-12.73065,-10.50129
4.037299, 0.4342804, 5.121475,-12.7317,-10.50242
4.0487, 0.4342346, 5.121567,-12.72983,-10.50024
4.059686, 0.4342957, 5.12146,-12.73801,-10.50838
4.07062, 0.4343567, 5.12146,-12.73834,-10.50832
4.081971, 0.4341888, 5.121536,-12.73222,-10.50282
4.092878, 0.4341888, 5.121521,-12.72997,-10.50038
4.103909, 0.4341736, 5.121643,-12.73192,-10.50294
4.115216, 0.4341431, 5.121582,-12.7369,-10.50708
4.126541, 0.3589478, 5.038895,-12.68912,-10.48886
4.137321, 0.358963, 5.039001,-12.68742,-10.48726
4.148566, 0.3587189, 5.038925,-12.69202,-10.49215
4.15966, 0.3588257, 5.03894,-12.69418,-10.49361
4.170605, 0.3587952, 5.039001,-12.67781,-10.47815
4.181935, 0.3589478, 5.038925,-12.69131,-10.49107
4.192866, 0.3588715, 5.03891,-12.68666,-10.487
4.20394, 0.3587799, 5.038986,-12.68468,-10.48516
4.215418, 0.3588104, 5.03891,-12.68205,-10.48229
