Time,Left Eye Yaw,Right Eye Yaw,Left Pitch,Right Pitch
57.11596, -11.74544, 12.29973,-11.06857,-10.07672
57.32685, -11.64415, 12.226,-11.00144,-10.07737
57.53777, -11.67122, 12.37772,-11.12909,-9.836055
57.73788, -11.57457, 12.30124,-10.9722,-9.955198
57.94878, -11.55786, 12.1853,-10.93813,-10.08595
58.14885, -11.56915, 12.36174,-11.04112,-9.940705
58.35981, -11.43913, 12.33543,-10.9824,-9.966783
58.57074, -11.50494, 12.29086,-10.96831,-9.980061
58.77079, -11.52113, 12.20459,-11.01641,-10.05829
58.98185, -11.47028, 12.3062,-10.95478,-9.812194
59.19288, -11.43802, 12.28128,-10.963,-10.00251
59.40405, -11.47797, 12.23564,-11.03724,-10.0908
59.60414, -11.38107, 12.25575,-10.99549,-9.99521
59.81495, -11.39793, 12.24445,-10.99213,-10.02314
60.02591, -11.34738, 12.24089,-10.99737,-9.988858
60.23699, -11.26608, 12.2424,-10.97825,-9.989104
60.44838, -11.02145, 12.2702,-11.31537,-9.963148
60.65904, -11.19807, 12.33231,-11.00952,-9.934815
60.87049, -11.16608, 12.21785,-11.1067,-10.1286
61.08111, -11.14047, 12.32135,-11.09928,-9.935454
61.29213, -11.12982, 12.32396,-10.99919,-9.94192
61.4922, -11.0769, 12.29263,-11.12287,-9.928326
61.70304, -10.91966, 12.2701,-11.22253,-9.962918
61.90307, -13.59056, 14.73613,-10.77973,-9.429792
62.10332, -19.15999, 18.76239,-9.864026,-10.5975
62.31391, -19.12927, 18.5712,-9.771248,-10.60221
62.51421, -19.10823, 18.75369,-9.898635,-10.41931
62.72507, -19.14413, 18.82133,-9.868314,-10.22857
62.93605, -19.17917, 18.56004,-9.865293,-10.54906
63.14722, -19.08614, 18.6223,-9.906796,-10.56669
63.35823, -19.09126, 18.8494,-9.842319,-10.18746
63.5695, -19.09706, 18.72766,-9.835157,-10.3412
63.7802, -19.13311, 18.73717,-9.844242,-10.32426
63.98021, -19.00468, 18.81108,-9.880803,-10.24054
64.19115, -19.1787, 18.78419,-9.939774,-10.09987
64.39116, -19.0282, 18.84575,-9.803978,-10.1256
64.59891, -19.12659, 18.81123,-9.839985,-10.25037
64.81001, -19.08469, 18.86981,-9.741867,-10.12338
65.01308, -19.08234, 18.71252,-9.9393,-10.41213
65.21307, -19.07889, 18.77092,-9.936624,-10.2423
65.41314, -19.08729, 18.93997,-9.901122,-9.936854
65.62389, -19.05561, 18.82823,-9.956289,-10.49361
65.83537, -19.05228, 18.78195,-9.730125,-10.20204
66.04606, -19.04597, 18.80006,-9.933739,-10.40685
